id,parent,name,level,hid,iso639_3,latitude,longitude,macroareas,countries,timespan,branch,parent_name,id.1,family,family_id,macroarea,nr_macroarea,Genus.wals,Area.autotyp,Family.wals
alba1267,clas1257,Albanian,family,sqi,sqi,,,['Eurasia'],['Albania'],,Albanian,Classical Indo-European,alba1267,Indo-European,indo1319,Eurasia,1,,,
gheg1238,alba1267,Gheg Albanian,language,aln,aln,42.317,21.3837,['Eurasia'],"['Albania', 'Bulgaria', 'Montenegro', 'North Macedonia', 'Romania', 'Serbia']",,Albanian,Albanian,gheg1238,Indo-European,indo1319,Eurasia,1,,,
nucl1235,east2768,Eastern Armenian,language,hye,hye,40.0,45.0,['Eurasia'],"['Armenia', 'Azerbaijan', 'Georgia', 'Iran, Islamic Republic of', 'Syrian Arab Republic', 'Turkey']",,Eastern-Western Armenian,Eastern-Western Armenian,nucl1235,Indo-European,indo1319,Eurasia,1,Armenian,Greater Mesopotamia,Indo-European
latv1249,east2280,Latvian,language,lav,lav,56.826108,24.309118,['Eurasia'],"['Belarus', 'Estonia', 'Lithuania', 'Latvia', 'Russian Federation']",,Eastern Baltic,Eastern Baltic,latv1249,Indo-European,indo1319,Eurasia,1,Baltic,Inner Asia,Indo-European
lith1251,east2280,Lithuanian,language,lit,lit,55.1429,23.9601,['Eurasia'],"['Belarus', 'Lithuania', 'Latvia', 'Poland', 'Russian Federation']",,Eastern Baltic,Eastern Baltic,lith1251,Indo-European,indo1319,Eurasia,1,Baltic,Inner Asia,Indo-European
bela1254,east1426,Belarusian,language,bel,bel,53.2307,25.6038,['Eurasia'],"['Belarus', 'Lithuania', 'Latvia', 'Poland', 'Russian Federation', 'Ukraine']",,East Slavic,East Slavic,bela1254,Indo-European,indo1319,Eurasia,1,Slavic,Inner Asia,Indo-European
russ1263,east1426,Russian,language,rus,rus,59.0,50.0,['Eurasia'],"['Belarus', 'China', 'Estonia', 'Finland', 'Georgia', 'Kyrgyzstan', ""Korea, Democratic People's Republic of"", 'Kazakhstan', 'Lithuania', 'Latvia', 'Moldova, Republic of', 'Mongolia', 'Norway', 'Poland', 'Romania', 'Russian Federation', 'Svalbard and Jan Mayen', 'Turkmenistan', 'Ukraine', 'Uzbekistan']",,East Slavic,East Slavic,russ1263,Indo-European,indo1319,Eurasia,1,Slavic,Inner Asia,Indo-European
ukra1253,ukra1257,Ukrainian,language,ukr,ukr,49.796,29.945,['Eurasia'],"['Belarus', 'Hungary', 'Moldova, Republic of', 'Poland', 'Romania', 'Russian Federation', 'Slovakia', 'Ukraine']",,Ukrainian-Rusyn,Ukrainian-Rusyn,ukra1253,Indo-European,indo1319,Eurasia,1,Slavic,Inner Asia,Indo-European
chur1257,east2269,Church Slavic,language,chu,chu,43.7171,22.8442,['Eurasia'],['Russian Federation'],"{'start_year': 900, 'start_month': 1, 'start_day': 1, 'end_year': 1100, 'end_month': 1, 'end_day': 1}",Eastern South Slavic,Eastern South Slavic,chur1257,Indo-European,indo1319,Eurasia,1,,,
bulg1262,mace1252,Bulgarian,language,bul,bul,43.3646,25.047,['Eurasia'],"['Bulgaria', 'Greece', 'Moldova, Republic of', 'North Macedonia', 'Romania', 'Serbia', 'Turkey', 'Ukraine']",,Macedo-Bulgarian,Macedo-Bulgarian,bulg1262,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
mace1250,mace1252,Macedonian,language,mkd,mkd,41.5957,21.7932,['Eurasia'],"['Albania', 'Bulgaria', 'Greece', 'North Macedonia', 'Serbia']",,Macedo-Bulgarian,Macedo-Bulgarian,mace1250,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
slov1268,west2804,Slovenian,language,slv,slv,46.2543,14.7766,['Eurasia'],"['Austria', 'Croatia', 'Hungary', 'Italy', 'Slovenia']",,Western South Slavic,Western South Slavic,slov1268,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
croa1245,east2821,Croatian Standard,dialect,hrv,hrv,45.555,15.982,['Eurasia'],"['Austria', 'Bosnia and Herzegovina', 'Croatia', 'Hungary', 'Italy', 'Montenegro', 'Serbia', 'Slovenia']",,Western South Slavic,Eastern Herzegovinian Shtokavian,croa1245,Indo-European,indo1319,Eurasia,1,,,
serb1264,east2821,Serbian Standard,dialect,srp,srp,44.3238,21.9192,['Eurasia'],"['Albania', 'Bosnia and Herzegovina', 'Bulgaria', 'Croatia', 'Hungary', 'Montenegro', 'North Macedonia', 'Romania', 'Serbia']",,Western South Slavic,Eastern Herzegovinian Shtokavian,serb1264,Indo-European,indo1319,Eurasia,1,,,
czec1258,czec1261,Czech,language,ces,ces,49.873398,15.10437,['Eurasia'],"['Austria', 'Czechia', 'Poland', 'Slovakia']",,Czech-Lach,Czech-Lach,czec1258,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
slov1269,czec1260,Slovak,language,slk,slk,48.545705,18.78479,['Eurasia'],"['Austria', 'Czechia', 'Hungary', 'Poland', 'Serbia', 'Slovakia', 'Ukraine']",,Czech-Slovak,Czech-Slovak,slov1269,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
poli1260,lech1241,Polish,language,pol,pol,51.8439,18.6255,['Eurasia'],"['Belarus', 'Czechia', 'Germany', 'Lithuania', 'Poland', 'Russian Federation', 'Slovakia', 'Ukraine']",,Lechitic,Lechitic,poli1260,Indo-European,indo1319,Eurasia,1,Slavic,Europe,Indo-European
wels1247,oldm1247,Welsh,language,cym,cym,52.0,-4.0,['Eurasia'],['United Kingdom'],,Old-Modern Welsh,Old-Modern Welsh,wels1247,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
bret1244,sout3176,Breton,language,bre,bre,48.2452,-3.78934,['Eurasia'],['France'],,Southwestern Brythonic,Southwestern Brythonic,bret1244,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
corn1251,sout3176,Cornish,language,cor,cor,50.5233,-4.18619,['Eurasia'],['United Kingdom'],"{'start_year': 1600, 'start_month': 1, 'start_day': 1, 'end_year': 1800, 'end_month': 1, 'end_day': 1}",Southwestern Brythonic,Southwestern Brythonic,corn1251,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
manx1243,east2734,Manx,language,glv,glv,54.2604,-4.45437,['Eurasia'],['Isle of Man'],"{'start_year': 1780, 'start_month': 1, 'start_day': 1, 'end_year': 1974, 'end_month': 1, 'end_day': 1}",Eastern Goidelic,Eastern Goidelic,manx1243,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
scot1245,east2734,Scottish Gaelic,language,gla,gla,56.7574,-5.24366,['Eurasia'],['United Kingdom'],,Eastern Goidelic,Eastern Goidelic,scot1245,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
iris1253,mode1265,Irish,language,gle,gle,53.2186,-7.61509,['Eurasia'],"['United Kingdom', 'Ireland']",,Modern Goidelic,Modern Goidelic,iris1253,Indo-European,indo1319,Eurasia,1,Celtic,Europe,Indo-European
goth1244,east2805,Gothic,language,got,got,46.9304,29.9786,['Eurasia'],['Ukraine'],"{'start_year': 400, 'start_month': 1, 'start_day': 1, 'end_year': 400, 'end_month': 1, 'end_day': 1}",East Germanic,East Germanic,goth1244,Indo-European,indo1319,Eurasia,1,,,
swed1254,east2781,Swedish,language,swe,swe,59.800634,17.389526,['Eurasia'],"['Åland Islands', 'Denmark', 'Finland', 'Norway', 'Sweden']",,East Swedic,East Swedic,swed1254,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
dani1285,sout3248,Danish,language,dan,dan,54.8655,9.36284,['Eurasia'],"['Germany', 'Denmark', 'Faroe Islands', 'Greenland']",,South Scandinavian,South Scandinavian,dani1285,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
faro1244,icel1246,Faroese,language,fao,fao,62.0732,-6.88497,['Eurasia'],"['Denmark', 'Faroe Islands']",,Icelandic-Faroese,Icelandic-Faroese,faro1244,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
icel1247,icel1246,Icelandic,language,isl,isl,63.4837,-19.0212,['Eurasia'],['Iceland'],,Icelandic-Faroese,Icelandic-Faroese,icel1247,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
norw1259,norw1258,Norwegian Bokmål,dialect,nob,nob,61.112,8.886,['Eurasia'],['Norway'],,West Scandinavian,Norwegian,norw1259,Indo-European,indo1319,Eurasia,1,,,
norw1262,norw1258,Norwegian Nynorsk,dialect,nno,nno,,,['Eurasia'],[],,West Scandinavian,Norwegian,norw1262,Indo-European,indo1319,Eurasia,1,,,
penn1240,pala1355,Pennsylvania German,language,pdc,pdc,40.030507,-76.3211,['North America'],"['Canada', 'United States']",,Palatinate,Palatinate,penn1240,Indo-European,indo1319,North America,1,,,
swab1242,nort3310,Swabian,language,swg,swg,48.386796,9.987111,['Eurasia'],['Germany'],,North Alemannic,North Alemannic,swab1242,Indo-European,indo1319,Eurasia,1,,,
bava1246,baye1239,Bavarian,language,bar,bar,47.9232,13.246,['Eurasia'],"['Austria', 'Switzerland', 'Czechia', 'Germany', 'Italy', 'Romania', 'Slovenia']",,Bairisch,Bairisch,bava1246,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
stan1295,glob1243,German,language,deu,deu,48.649,12.4676,['Eurasia'],"['Austria', 'Belgium', 'Switzerland', 'Czechia', 'Germany', 'Denmark', 'France', 'Hungary', 'Italy', 'Liechtenstein', 'Luxembourg', 'Netherlands', 'Poland', 'Romania', 'Slovenia', 'Slovakia']",,Global German,Global German,stan1295,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
afri1274,afri1273,Afrikaans,language,afr,afr,-22.0,30.0,['Africa'],"['Botswana', 'Mozambique', 'Namibia', 'South Africa', 'Zambia', 'Zimbabwe']",,Afrikaansic,Afrikaansic,afri1274,Indo-European,indo1319,Africa,1,Germanic,S Africa,Indo-European
dutc1256,glob1241,Dutch,language,nld,nld,52.0,5.0,['Eurasia'],"['Aruba', 'Belgium', 'Bonaire, Sint Eustatius and Saba', 'Brazil', 'Curaçao', 'Germany', 'French Guiana', 'Guyana', 'Netherlands', 'Suriname', 'Sint Maarten (Dutch part)']",,Global Dutch,Global Dutch,dutc1256,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
nort2627,east2291,Eastern Low German,language,nds,nds,53.115373,12.391439,['Eurasia'],['Germany'],,Greater East Low German,Greater East Low German,nort2627,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
plau1238,east2291,Plautdietsch,language,pdt,pdt,49.578028,-109.353868,['North America'],['Canada'],,Greater East Low German,Greater East Low German,plau1238,Indo-European,indo1319,North America,1,,,
gull1241,gull1243,Sea Island Creole English,language,gul,gul,33.6632,-79.6036,['North America'],['United States'],,Gullah,Gullah,gull1241,Indo-European,indo1319,North America,1,,,
jama1262,jama1264,Jamaican Creole English,language,jam,jam,18.13,-77.2612,['North America'],"['Jamaica', 'Panama']",,Jamaicanic,Jamaicanic,jama1262,Indo-European,indo1319,North America,1,Creoles and Pidgins,Mesoamerica,other
beli1260,beli1261,Belize Kriol English,language,bzj,bzj,17.3941,-88.6281,['North America'],"['Belize', 'United States']",,Belize-Miskito Creole English,Belize-Miskito Creole English,beli1260,Indo-European,indo1319,North America,1,,,
sana1297,misk1243,San Andres Creole English,language,icr,icr,12.55352,-81.70425,['North America'],['Colombia'],,Miskitoic Creole English,Miskitoic Creole English,sana1297,Indo-European,indo1319,North America,1,,,
sara1340,suri1275,Saramaccan,language,srm,srm,4.54729,-54.0238,['South America'],"['French Guiana', 'Suriname']",,Surinamese Creole English,Surinamese Creole English,sara1340,Indo-European,indo1319,South America,1,Creoles and Pidgins,NE South America,other
sran1240,sran1241,Sranan Tongo,language,srn,srn,5.83,-55.33,['South America'],"['Netherlands', 'Suriname']",,Eastern Maroons,Eastern Maroons,sran1240,Indo-European,indo1319,South America,1,Creoles and Pidgins,NE South America,other
ndyu1242,suri1272,Aukan,language,djk,djk,4.3126,-54.6419,['South America'],"['French Guiana', 'Suriname']",,Ndyuka,Ndyuka,ndyu1242,Indo-European,indo1319,South America,1,Creoles and Pidgins,NE South America,other
nige1257,nige1258,Nigerian Pidgin,language,pcm,pcm,9.65873,4.21068,['Africa'],['Nigeria'],,Nigeria-Cameroon Creole English,Nigeria-Cameroon Creole English,nige1257,Indo-European,indo1319,Africa,1,Creoles and Pidgins,African Savannah,other
krio1253,west2851,Krio,language,kri,kri,10.8811,-14.3204,['Africa'],"['Gambia', 'Guinea', 'Sierra Leone', 'Senegal', 'United States']",,West African Creole English,West African Creole English,krio1253,Indo-European,indo1319,Africa,1,,,
bisl1239,earl1243,Bislama,language,bis,bis,-15.4,166.89,['Papunesia'],"['New Caledonia', 'Vanuatu']",,Early Melanesian Pidgin,Early Melanesian Pidgin,bisl1239,Indo-European,indo1319,Papunesia,1,Creoles and Pidgins,Oceania,other
piji1239,earl1243,Pijin,language,pis,pis,-9.567,160.137,['Papunesia'],['Solomon Islands'],,Early Melanesian Pidgin,Early Melanesian Pidgin,piji1239,Indo-European,indo1319,Papunesia,1,,,
tokp1240,earl1243,Tok Pisin,language,tpi,tpi,-9.41971,147.303,['Papunesia'],['Papua New Guinea'],,Early Melanesian Pidgin,Early Melanesian Pidgin,tokp1240,Indo-European,indo1319,Papunesia,1,Creoles and Pidgins,S New Guinea,other
torr1261,earl1243,Torres Strait-Lockhart River Creole,language,tcs,tcs,-11.066,142.692,['Australia'],['Australia'],,Early Melanesian Pidgin,Early Melanesian Pidgin,torr1261,Indo-European,indo1319,Australia,1,Creoles and Pidgins,N Australia,other
hawa1247,paci1280,Hawai'i Creole English,language,hwc,hwc,19.6287,-155.437,['Papunesia'],['United States'],,Pacific Creole English,Pacific Creole English,hawa1247,Indo-European,indo1319,Papunesia,1,Creoles and Pidgins,Oceania,other
krio1252,paci1280,Kriol,language,rop,rop,-18.135,137.669,['Australia'],['Australia'],,Pacific Creole English,Pacific Creole English,krio1252,Indo-European,indo1319,Australia,1,Creoles and Pidgins,N Australia,other
stan1293,macr1271,English,language,eng,eng,53.0,-1.0,['Eurasia'],"['Australia', 'Bermuda', 'Brazil', 'Belize', 'Canada', 'Cocos (Keeling) Islands', 'Cook Islands', 'Cuba', 'Christmas Island', 'Dominican Republic', 'Falkland Islands (Malvinas)', 'United Kingdom', 'Guernsey', 'Gibraltar', 'Guadeloupe', 'South Georgia and the South Sandwich Islands', 'Guatemala', 'Guyana', 'Honduras', 'Ireland', 'Isle of Man', 'British Indian Ocean Territory', 'Jersey', 'Cayman Islands', 'Liberia', 'Mexico', 'Norfolk Island', 'Pitcairn', 'Saint Helena, Ascension and Tristan da Cunha', 'Suriname', 'United States Minor Outlying Islands', 'United States', 'Venezuela, Bolivarian Republic of', 'South Africa']",,Macro-English,Macro-English,stan1293,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
midd1317,merc1242,Middle English,language,enm,enm,51.65,-1.11,['Eurasia'],['United Kingdom'],"{'start_year': 1100, 'start_month': 1, 'start_day': 1, 'end_year': 1500, 'end_month': 1, 'end_day': 1}",Middle-Modern English,Middle-Modern English,midd1317,Indo-European,indo1319,Eurasia,1,,,
west2354,west2902,Western Frisian,language,fry,fry,53.143,5.86091,['Eurasia'],['Netherlands'],,Westlauwers-Terschelling Frisian,Westlauwers-Terschelling Frisian,west2354,Indo-European,indo1319,Eurasia,1,Germanic,Europe,Indo-European
anci1242,cent2404,Ionic-Attic Ancient Greek,language,grc,grc,39.8155,21.9129,['Eurasia'],['Greece'],"{'start_year': -500, 'start_month': 1, 'start_day': 1, 'end_year': -300, 'end_month': 1, 'end_day': 1}",South Greek,Central Greek,anci1242,Indo-European,indo1319,Eurasia,1,,,
mode1248,nucl1783,Modern Greek,language,ell,ell,38.36,23.13,['Eurasia'],"['Albania', 'Bulgaria', 'Cyprus', 'Egypt', 'Greece', 'Italy', 'North Macedonia', 'Romania', 'Turkey', 'Ukraine']",,Nuclear Modern Greek,Nuclear Modern Greek,mode1248,Indo-European,indo1319,Eurasia,1,Greek,Europe,Indo-European
beng1280,gaud1238,Bengali,language,ben,ben,24.0,90.0,['Eurasia'],"['Bangladesh', 'India', 'Nepal']",,Gauda-Banga,Gauda-Banga,beng1280,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
oriy1255,macr1269,Odia,language,ory,ory,21.0,85.0,['Eurasia'],['India'],,Macro-Oriya,Macro-Oriya,oriy1255,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
panj1256,east2727,Eastern Panjabi,language,pan,pan,30.0368,75.6702,['Eurasia'],"['Bangladesh', 'India', 'Pakistan']",,Eastern Panjabic,Eastern Panjabic,panj1256,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
sind1272,sind1282,Sindhi,language,snd,snd,26.0,69.0,['Eurasia'],"['India', 'Pakistan']",,Sindhic,Sindhi-Kachchi,sind1272,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
mara1378,mode1268,Marathi,language,mar,mar,17.9344,76.6665,['Eurasia'],['India'],,Marathic,Modern Marathi,mara1378,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
guja1252,guja1256,Gujarati,language,guj,guj,22.687,71.0962,['Eurasia'],"['Bangladesh', 'India', 'Pakistan']",,Gujaratic,Gujaratic,guja1252,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
east1436,indo1310,Eastern Pahari,family,nep,nep,27.5947033333,87.6200833333,['Eurasia'],['Nepal'],,Eastern Pahari,Indo-Aryan Northern zone,east1436,Indo-European,indo1319,Eurasia,1,,,
nepa1254,east1436,Nepali,language,npi,npi,28.0,85.0,['Eurasia'],['Nepal'],,Eastern Pahari,Eastern Pahari,nepa1254,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
cari1275,bhoj1246,Caribbean Hindustani,language,hns,hns,5.722918,-55.333168,['South America'],"['Guyana', 'Netherlands', 'Suriname', 'Trinidad and Tobago']",,Bhojpuric,Bhojpuric,cari1275,Indo-European,indo1319,South America,1,,,
mait1250,mait1254,Maithili,language,mai,mai,26.3817,86.2211,['Eurasia'],"['India', 'Nepal']",,Magadhan,Magadhan,mait1250,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
awad1243,awad1245,Awadhi,language,awa,awa,27.5907,82.4663,['Eurasia'],"['India', 'Nepal']",,Eastern Hindi,Awadhic,awad1243,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
chha1249,east2726,Chhattisgarhi,language,hne,hne,20.3601,82.0483,['Eurasia'],['India'],,Eastern Hindi,Eastern Hindi,chha1249,Indo-European,indo1319,Eurasia,1,,,
sint1235,nort3197,Sinte-Manus Romani,language,rmo,rmo,48.7,9.4,['Eurasia'],"['Austria', 'Switzerland', 'Czechia', 'Germany', 'France', 'Croatia', 'Italy', 'Kazakhstan', 'Montenegro', 'Netherlands', 'Poland', 'Serbia', 'Slovenia']",,Northwestern Romani,Northwestern Romani,sint1235,Indo-European,indo1319,Eurasia,1,Indic,Europe,Indo-European
vlax1238,roma1329,Vlax Romani,language,rmy,rmy,46.09,18.16,['Eurasia'],['Romania'],,Romani,Romani,vlax1238,Indo-European,indo1319,Eurasia,1,Indic,Europe,Indo-European
fiji1242,hind1270,Fiji Hindi,language,hif,hif,-17.8148,177.772,['Papunesia'],"['Australia', 'Fiji', 'United States']",,Hindustani,Hindustani,fiji1242,Indo-European,indo1319,Papunesia,1,,,
hind1269,hind1270,Hindi,language,hin,hin,25.0,77.0,['Eurasia'],"['Bangladesh', 'Bhutan', 'India', 'Nepal']",,Hindustani,Hindustani,hind1269,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
urdu1245,hind1270,Urdu,language,urd,urd,25.0,67.0,['Eurasia'],"['Afghanistan', 'Bangladesh', 'India', 'Pakistan']",,Hindustani,Hindustani,urdu1245,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
sinh1246,sinh1247,Sinhala,language,sin,sin,8.0,81.0,['Eurasia'],['Sri Lanka'],,Sinhalaic,Sinhalaic,sinh1246,Indo-European,indo1319,Eurasia,1,Indic,Indic,Indo-European
sout2642,sout3242,Southern Balochi,language,bcc,bcc,26.0,64.0,['Eurasia'],"['Iran, Islamic Republic of', 'Oman', 'Pakistan']",,Southern-Western Balochi,Southern-Western Balochi,sout2642,Indo-European,indo1319,Eurasia,1,,,
gila1241,gila1242,Gilaki,language,glk,glk,37.1344,49.8359,['Eurasia'],"['Iran, Islamic Republic of']",,Gilaki-Rudbari,Gilaki-Rudbari,gila1241,Indo-European,indo1319,Eurasia,1,Iranian,Greater Mesopotamia,Indo-European
cent1972,kurd1259,Central Kurdish,language,ckb,ckb,35.6539,45.8077,['Eurasia'],"['Iraq', 'Iran, Islamic Republic of']",,Kurdish,Kurdish,cent1972,Indo-European,indo1319,Eurasia,1,Iranian,Greater Mesopotamia,Indo-European
nort2641,kurd1259,Northern Kurdish,language,kmr,kmr,37.0,43.0,['Eurasia'],"['Armenia', 'Azerbaijan', 'Iraq', 'Iran, Islamic Republic of', 'Jordan', 'Kuwait', 'Syrian Arab Republic', 'Turkmenistan', 'Turkey']",,Kurdish,Kurdish,nort2641,Indo-European,indo1319,Eurasia,1,,,
iron1242,osse1243,Iron Ossetian,language,oss,oss,42.98,44.61,['Eurasia'],['Russian Federation'],,Modern Ossetic,Modern Ossetic,iron1242,Indo-European,indo1319,Eurasia,1,Iranian,Greater Mesopotamia,Indo-European
dari1249,east2745,Dari,language,prs,prs,31.0405,67.3593,['Eurasia'],"['Afghanistan', 'Iran, Islamic Republic of', 'Pakistan', 'Tajikistan', 'Turkmenistan']",,Eastern Farsic,Eastern Farsic,dari1249,Indo-European,indo1319,Eurasia,1,Iranian,Greater Mesopotamia,Indo-European
taji1245,taji1250,Tajik,language,tgk,tgk,38.8213,68.5549,['Eurasia'],"['Afghanistan', 'China', 'Kyrgyzstan', 'Tajikistan', 'Uzbekistan']",,Tajikic,Tajikic,taji1245,Indo-European,indo1319,Eurasia,1,Iranian,Indic,Indo-European
west2369,fars1255,Western Farsi,language,pes,pes,32.9,53.3,['Eurasia'],"['Afghanistan', 'Azerbaijan', 'Iraq', 'Iran, Islamic Republic of', 'Turkmenistan', 'Turkey']",,Farsic,Farsic,west2369,Indo-European,indo1319,Eurasia,1,Iranian,Greater Mesopotamia,Indo-European
lati1261,impe1234,Latin,language,lat,lat,41.9026,12.4502,['Eurasia'],['Holy See (Vatican City State)'],"{'start_year': -100, 'start_month': 1, 'start_day': 1, 'end_year': 100, 'end_month': 1, 'end_day': 1}",Imperial Latin,Imperial Latin,lati1261,Indo-European,indo1319,Eurasia,1,,,
roma1327,east2865,Romanian,language,ron,ron,46.3913,24.2256,['Eurasia'],"['Bulgaria', 'Hungary', 'Moldova, Republic of', 'Romania', 'Serbia', 'Ukraine']",,Eastern Romance,Eastern Romanian,roma1327,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
ital1282,ital1287,Italian,language,ita,ita,43.0464,12.6489,['Eurasia'],"['Austria', 'Switzerland', 'France', 'Croatia', 'Italy', 'Slovenia', 'San Marino', 'Holy See (Vatican City State)']",,Italian Romance,Italian Romance,ital1282,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
hait1244,circ1240,Haitian,language,hat,hat,18.795135,-72.136115,['North America'],"['Dominican Republic', 'Haiti']",,Circum-Caribbean French,Circum-Caribbean French,hait1244,Indo-European,indo1319,North America,1,Creoles and Pidgins,Mesoamerica,other
sain1246,less1242,Saint Lucian Creole French,language,acf,acf,15.3947,-61.3641,['North America'],['Saint Lucia'],,Lesser Antillean French Creole,Lesser Antillean French Creole,sain1246,Indo-European,indo1319,North America,1,,,
stan1290,glob1239,French,language,fra,fra,48.0,2.0,['Eurasia'],"['Andorra', 'Belgium', 'Canada', 'Switzerland', 'France', 'French Guiana', 'Italy', 'Luxembourg', 'Monaco', 'Saint Pierre and Miquelon', 'French Southern Territories', 'United States']",,Global French,Global French,stan1290,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
mori1278,isle1246,Morisyen,language,mfe,mfe,-20.2613,57.5517,['Africa'],['Mauritius'],,Isle-de-France Creole,Isle-de-France Creole,mori1278,Indo-European,indo1319,Africa,1,Creoles and Pidgins,Southeast Asia,other
sese1246,isle1246,Seselwa Creole French,language,crs,crs,-4.62314,55.4503,['Africa'],['Seychelles'],,Isle-de-France Creole,Isle-de-France Creole,sese1246,Indo-European,indo1319,Africa,1,Creoles and Pidgins,Southeast Asia,other
stan1289,sout3183,Catalan,language,cat,cat,41.453,1.569,['Eurasia'],"['Andorra', 'Spain', 'France', 'Italy']",,Southwestern Shifted Romance,Southwestern Shifted Romance,stan1289,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
chav1241,tern1253,Chavacano,language,cbk,cbk,7.435034,122.18849,['Papunesia'],['Philippines'],,Ternate-Zamboanga-Cavite,Ternate-Zamboanga-Cavite,chav1241,Indo-European,indo1319,Papunesia,1,Creoles and Pidgins,Oceania,other
stan1288,cast1243,Spanish,language,spa,spa,40.4414,-1.11788,['Eurasia'],"['Andorra', 'Argentina', 'Bolivia, Plurinational State of', 'Brazil', 'Belize', 'Chile', 'Colombia', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'Spain', 'France', 'Gibraltar', 'Guatemala', 'Guyana', 'Honduras', 'Haiti', 'Morocco', 'Mexico', 'Nicaragua', 'Panama', 'Peru', 'Puerto Rico', 'Portugal', 'Paraguay', 'El Salvador', 'United States', 'Uruguay', 'Venezuela, Bolivarian Republic of']",,Castilic,Castilic,stan1288,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
port1283,braz1247,Portuguese,language,por,por,39.91,-8.1,['Eurasia'],"['Andorra', 'Argentina', 'Bolivia, Plurinational State of', 'Brazil', 'Colombia', 'Spain', 'France', 'French Guiana', 'Guyana', 'Peru', 'Portugal', 'Paraguay', 'Suriname', 'Uruguay', 'Venezuela, Bolivarian Republic of']",,Brazil-Portugal Portuguese,Brazil-Portugal Portuguese,port1283,Indo-European,indo1319,Eurasia,1,Romance,Europe,Indo-European
papi1253,uppe1458,Papiamento,language,pap,pap,12.48485,-69.93988,['South America'],"['Aruba', 'Bonaire, Sint Eustatius and Saba', 'Curaçao', 'Netherlands']",,Upper Guinea Portuguese,Upper Guinea Portuguese,papi1253,Indo-European,indo1319,South America,1,Creoles and Pidgins,NE South America,other
cher1273,iroq1247,Cherokee,language,chr,chr,35.4664,-83.163,['North America'],['United States'],,,Iroquoian,cher1273,Iroquoian,iroq1247,North America,1,Southern Iroquoian,E North America,Iroquoian
moha1258,moha1257,Mohawk,language,moh,moh,43.72,-74.66836,['North America'],"['Canada', 'United States']",,Mohawk-Oneida,Mohawk-Oneida,moha1258,Iroquoian,iroq1247,North America,1,Northern Iroquoian,E North America,Iroquoian
maun1240,iwai1246,Mawng,language,mph,mph,-11.66,133.376,['Australia'],['Australia'],,,Iwaidjan Proper,maun1240,Iwaidjan Proper,iwai1246,Australia,1,Iwaidjan,N Australia,Iwaidjan
nucl1643,japa1258,Japanese,language,jpn,jpn,35.0,135.0,['Eurasia'],['Japan'],,Japan-Taiwan Japanese,Japan-Taiwan Japanese,nucl1643,Japonic,japo1237,Eurasia,1,Japanese,N Coast Asia,Japanese
toll1241,jica1245,Tol,language,jic,jic,14.6686,-87.0372,['North America'],['Honduras'],,,Jicaquean,toll1241,Jicaquean,jica1245,North America,1,Tol,Mesoamerica,Tol
agua1253,jiva1245,Aguaruna,language,agr,agr,-5.30044,-77.9218,['South America'],['Peru'],,,Chicham,agua1253,Chicham,jiva1245,South America,1,Jivaroan,NE South America,Jivaroan
